event_time,event_id,vehicle_id,occupant_id,seat_location_id,seat_position,occupant_role,seat_track_position,seat_type,posture,belt_use,belt_anchorage,belt_failure,belt_availability,seat_performance,source_type,source_reference,model_type,model_version,geometry_status,temporal_status,seat_position_probability,seat_position_surprisal_bits,occupant_role_probability,occupant_role_surprisal_bits,seat_track_position_probability,seat_track_position_surprisal_bits,seat_type_probability,seat_type_surprisal_bits,posture_probability,posture_surprisal_bits,belt_use_probability,belt_use_surprisal_bits,belt_anchorage_probability,belt_anchorage_surprisal_bits,belt_failure_probability,belt_failure_surprisal_bits,belt_availability_probability,belt_availability_surprisal_bits,seat_performance_probability,seat_performance_surprisal_bits,occupant_anomaly_score_bits,joint_probability,dominant_contributor,dominant_contributor_score_bits,occupant_anomaly_percentile,anomaly_tier
2026-01-01T00:00:27,OCC-00000028,SIM-768235,OCC-87521323,SEAT-8576,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,5.529531927049421,0.021649358292320106,seat_track_position,1.8171717804178114,3.325,BASELINE
2026-01-01T00:00:28,OCC-00000029,SIM-367872,OCC-44496042,SEAT-9628,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NOT COLLECTED/UNKNOWN,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.1483516483516483,2.752907138035228,0.2335164835164835,2.0984037040609946,0.3392405063291139,1.559619652606693,1.0,-0.0,1.0,-0.0,0.6840659340659341,0.5477927081306153,10.028357390670584,0.0009575547570827766,posture,2.752907138035228,57.275,MODERATE
2026-01-01T00:00:29,OCC-00000030,SIM-735925,OCC-55186184,SEAT-7402,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,SPLIT BENCH WITH SEPARATE BACK CUSHIONS,NOT COLLECTED/UNKNOWN,NONE USED/AVAILABLE,NO UPPER ANCHOR,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.048832271762208,4.356021293555772,0.0869565217391304,3.5235619560570135,0.3043478260869565,1.7162070339994089,0.4117647058823529,1.2801079191927354,1.0,-0.0,1.0,-0.0,0.5652173913043478,0.8231222379159209,14.396866019143816,4.6356590320685625e-05,seat_type,4.356021293555772,92.5,HIGH
2026-01-01T00:00:30,OCC-00000031,SIM-802774,OCC-57588324,SEAT-8005,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.8623024830699775,0.21373406051926952,0.7878103837471784,0.34407966234536597,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1128668171557562,3.1473066987802936,7.932486656708434,0.004093394258978137,seat_performance,3.1473066987802936,32.71,BASELINE
2026-01-01T00:00:31,OCC-00000032,SIM-576298,OCC-40806956,SEAT-5208,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.8455598455598455,0.2420212280853805,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1737451737451737,2.5249551913568795,9.744016938137122,0.0011661612958382029,belt_anchorage,3.209233056391157,53.754999999999995,MODERATE
2026-01-01T00:00:32,OCC-00000033,SIM-375956,OCC-99451566,SEAT-5180,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.8143382352941176,0.2962999526953211,0.0970654627539503,3.364898133852921,0.7878103837471784,0.34407966234536597,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6433408577878104,0.6363447795029143,10.357748693131958,0.000762091215856882,posture,3.364898133852921,59.39,MODERATE
2026-01-01T00:00:33,OCC-00000034,SIM-290986,OCC-26722843,SEAT-1271,FRONT LEFT SIDE,DRIVER,SEAT AT FORWARD MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.0568596765779864,4.136450296891225,0.8073394495412844,0.308752706139629,0.8863636363636364,0.17402939977504894,0.8409090909090909,0.24997825300834742,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.5795454545454546,0.7870062766658016,9.555171316797674,0.0013292504620131614,seat_track_position,4.136450296891225,52.21,MODERATE
2026-01-01T00:00:34,OCC-00000035,SIM-138088,OCC-43261001,SEAT-3509,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.8455598455598455,0.2420212280853805,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.637065637065637,0.6504860734407383,6.084487937853728,0.014736237843831159,seat_track_position,2.642539776297972,12.139999999999999,BASELINE
2026-01-01T00:00:35,OCC-00000036,SIM-638964,OCC-92595891,SEAT-1304,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,5.825207512044061,0.01763753172377522,seat_track_position,2.025051372055368,9.0,BASELINE
2026-01-01T00:00:36,OCC-00000037,SIM-495990,OCC-43819714,SEAT-1230,FRONT RIGHT SIDE,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BUCKET,BRACING WITH FEET,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY OTHER OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.2274143302180685,2.136604928242286,0.7808219178082192,0.3569345447152755,0.0263157894736842,5.247927513443586,0.868421052631579,0.203533394085132,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.0701754385964912,3.832890014164742,15.46999003114724,2.203276325893538e-05,posture,5.247927513443586,95.565,HIGH
2026-01-01T00:00:37,OCC-00000038,SIM-618912,OCC-39798430,SEAT-7474,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH,NORMAL POSTURE,NONE USED/AVAILABLE,NO UPPER ANCHOR,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.2791878172588832,1.840692105931717,0.4,1.3219280948873622,0.3818181818181818,1.3890422907458995,0.9545454545454546,0.06711419585853691,1.0,-0.0,1.0,-0.0,0.8545454545454545,0.2267708618470223,8.80092455784991,0.0022421141447795403,seat_position,3.870069695954867,39.945,BASELINE
2026-01-01T00:00:38,OCC-00000039,SIM-153275,OCC-69085140,SEAT-4703,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.1273885350318471,2.972692654004265,0.85,0.23446525363702297,0.7166666666666667,0.4806258409064206,0.2465753424657534,2.019899557437705,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6166666666666667,0.6974372299795687,9.119893235946815,0.001797374511675057,seat_type,2.972692654004265,45.9,BASELINE
2026-01-01T00:00:39,OCC-00000040,SIM-132594,OCC-64126375,SEAT-4140,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,MID POSITION,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.1505791505791505,2.7314060688243065,0.1265822784810126,2.981852653289741,1.0,-0.0,1.0,-0.0,0.637065637065637,0.6504860734407383,10.11462513629962,0.0009019748726638414,belt_anchorage,2.981852653289741,57.66,MODERATE
2026-01-01T00:00:40,OCC-00000041,SIM-966921,OCC-51789642,SEAT-6129,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,BENCH,NOT COLLECTED/UNKNOWN,NONE USED/AVAILABLE,FULL DOWN,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.2791878172588832,1.840692105931717,0.3272727272727272,1.6114347120823476,0.3818181818181818,1.3890422907458995,0.0227272727272727,5.459431618637299,1.0,-0.0,1.0,-0.0,0.8545454545454545,0.2267708618470223,14.482748597823658,4.367754827492605e-05,belt_anchorage,5.459431618637299,92.80000000000001,HIGH
2026-01-01T00:00:41,OCC-00000042,SIM-809410,OCC-27546573,SEAT-7030,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN MIDDLE AND REAR,BUCKET WITH FOLD BACK,NORMAL POSTURE,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2837767344809598,1.8171717804178114,0.09375,3.415037499278844,0.8627450980392157,0.21299372333419825,0.2549019607843137,1.9719856238304034,0.1029411764705882,3.280107919192736,1.0,-0.0,1.0,-0.0,0.7058823529411765,0.5025003405291831,11.872591092950774,0.00026668215430160173,seat_type,3.415037499278844,74.96000000000001,MODERATE
2026-01-01T00:00:42,OCC-00000043,SIM-888463,OCC-83393493,SEAT-1676,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER WITH CHILD SEAT,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.2030456852791878,2.3001237245690143,0.475,1.074000581443777,0.15,2.736965594166206,1.0,-0.0,0.945054945054945,0.08152988549659837,1.0,-0.0,0.725,0.46394709975979026,10.61194389401476,0.0006389789856740114,seat_position,3.870069695954867,62.714999999999996,MODERATE
2026-01-01T00:00:43,OCC-00000044,SIM-175552,OCC-81395529,SEAT-6564,FRONT LEFT SIDE,DRIVER,SEAT AT MIDDLE TRACK POSITION,BUCKET WITH FOLD BACK,NORMAL POSTURE,NONE USED/AVAILABLE,NO SHOULDER BELT,NOT USED/AVAILABLE,LAP BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.2201356285863328,2.1835354329609657,0.0971563981042654,3.3635471840891014,0.902439024390244,0.1480986389891337,0.1951219512195122,2.357552004618084,0.0147058823529411,6.087462841250347,1.0,-0.0,0.5555555555555556,0.84799690655495,0.5853658536585366,0.7725895038969276,16.433576718727107,1.12979714156437e-05,belt_anchorage,6.087462841250347,97.465,EXTREME
2026-01-01T00:00:44,OCC-00000045,SIM-624573,OCC-18884080,SEAT-1933,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,SITTING SIDEWAYS,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.0027472527472527,8.507794640198721,0.760989010989011,0.394052474149508,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,13.96037430589867,6.273480945260412e-05,posture,8.507794640198721,90.34,HIGH
2026-01-01T00:00:45,OCC-00000046,SIM-920016,OCC-59203576,SEAT-5971,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6285714285714286,0.6698513983076693,8.555054169847098,0.0026587168032746484,belt_anchorage,3.209233056391157,37.05,BASELINE
2026-01-01T00:00:46,OCC-00000047,SIM-203742,OCC-17085720,SEAT-7571,SECOND LEFT,PASSENGER,SEAT AT MIDDLE TRACK POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER WITH CHILD SEAT,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,UNKNOWN/UNMAPPED,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0589005235602094,4.085575731706075,1.0,-0.0,0.0277777777777777,5.169925001442317,0.4,1.3219280948873622,0.5,1.0,0.5,1.0,0.2727272727272727,1.8744691179161412,0.945054945054945,0.08152988549659837,1.0,-0.0,0.5,1.0,15.533427831448494,2.1084936006401906e-05,seat_track_position,5.169925001442317,95.7,HIGH
2026-01-01T00:00:47,OCC-00000048,SIM-397581,OCC-86250630,SEAT-2041,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,7.502260204792947,0.00551562387828306,belt_anchorage,3.209233056391157,24.365000000000002,BASELINE
2026-01-01T00:00:48,OCC-00000049,SIM-792755,OCC-98118804,SEAT-8590,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.8455598455598455,0.2420212280853805,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.637065637065637,0.6504860734407383,7.86954782022098,0.0042759247514067445,belt_anchorage,3.209233056391157,31.455,BASELINE
2026-01-01T00:00:49,OCC-00000050,SIM-846041,OCC-47762283,SEAT-7442,SECOND RIGHT,PASSENGER,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,NO UPPER ANCHOR,NOT COLLECTED/UNKNOWN,LAP AND SHOULDER BELT,DEFORMED BY OTHER OCCUPANT,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.0683900523560209,3.870069695954867,1.0,-0.0,0.9425837320574164,0.08530731262450626,0.2030456852791878,2.3001237245690143,0.3,1.7369655941662063,0.025,5.321928094887363,0.75,0.4150374992788438,0.9761904761904762,0.03476541816067664,1.0,-0.0,0.025,5.321928094887363,19.08612543452884,1.7968165669409116e-06,belt_use,5.321928094887363,99.48,EXTREME
2026-01-01T00:00:50,OCC-00000051,SIM-535915,OCC-34748527,SEAT-5782,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,DEFORMED BY INTRUSION,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.8455598455598455,0.2420212280853805,0.3726328649969456,1.424173174023905,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.1737451737451737,2.5249551913568795,7.958957055769869,0.0040189739574084974,seat_track_position,2.642539776297972,33.48,BASELINE
2026-01-01T00:00:51,OCC-00000052,SIM-615933,OCC-87623709,SEAT-2925,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,SPLIT BENCH WITH FOLD BACK,NORMAL POSTURE,LAP AND SHOULDER,FULL UP,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.009771986970684,6.677132344649029,1.0,-0.0,0.6666666666666666,0.5849625007211563,0.0547945205479452,4.189824558880018,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.3333333333333333,1.5849625007211563,16.3691430091958,1.1813999575553991e-05,seat_type,6.677132344649029,97.34,EXTREME
2026-01-01T00:00:52,OCC-00000053,SIM-333041,OCC-51675218,SEAT-1598,FRONT LEFT SIDE,DRIVER,SEAT AT REAR MOST POSITION,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,NO UPPER ANCHOR,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.245696400625978,2.025051372055368,0.772823779193206,0.3717886094140868,0.8324175824175825,0.2646206567257453,0.760989010989011,0.394052474149508,0.1081246182040317,3.209233056391157,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6840659340659341,0.5477927081306153,7.502260204792947,0.00551562387828306,belt_anchorage,3.209233056391157,24.365000000000002,BASELINE
2026-01-01T00:00:53,OCC-00000054,SIM-258950,OCC-91641775,SEAT-9421,FRONT RIGHT SIDE,PASSENGER,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NORMAL POSTURE,LAP AND SHOULDER,FULL DOWN,NO FAILURE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.2100785340314136,2.2509993409134457,1.0,-0.0,0.3302180685358255,1.598509032559104,0.8254716981132075,0.2767093427308704,0.8228571428571428,0.28128611039001644,0.84,0.25153876699596445,0.3457544288332315,1.5321803636422713,0.9883355764917005,0.016927121558869114,1.0,-0.0,0.6285714285714286,0.6698513983076693,6.878001477098212,0.008501885370923456,seat_position,2.2509993409134457,15.434999999999999,BASELINE
2026-01-01T00:00:54,OCC-00000055,SIM-183929,OCC-79731384,SEAT-8457,FRONT LEFT SIDE,DRIVER,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NORMAL POSTURE,NONE USED/AVAILABLE,FULL UP,NOT USED/AVAILABLE,LAP AND SHOULDER BELT,NO FAILURE,SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1,NOT_PROVIDED,SYNTHETIC_EVENT_TIME,0.6272905759162304,0.672794206367598,1.0,-0.0,0.1601460615545122,2.642539776297972,0.8436482084690554,0.24528655768362542,0.8764478764478765,0.19025980039563886,0.1505791505791505,2.7314060688243065,0.3518987341772152,1.5067677703409579,1.0,-0.0,1.0,-0.0,0.637065637065637,0.6504860734407383,8.639540253350837,0.0025074901460054796,belt_use,2.7314060688243065,38.085,BASELINE
