event_time,event_id,vehicle_id,occupant_id,seat_position,occupant_role,posture,seat_track_position,seat_type,seat_performance,belt_use,belt_failure,belt_anchorage,total_surprisal_bits,occupant_anomaly_percentile,anomaly_tier,anomaly_severity,dominant_contributor,dominant_contribution_percent,top_3_contributors,anomaly_signature,source_type,source_reference,model_type,model_version
2026-01-01T00:00:41,OCC-00000042,SIM-809410,OCC-27546573,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,11.872591092950774,74.96000000000001,MODERATE,MODERATE,seat_type,28.764045460190125,seat_type:28.76% | belt_anchorage:27.63% | belt_use:16.61%,MODERATE: seat type dominates anomaly (28.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:42,OCC-00000043,SIM-888463,OCC-83393493,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER WITH CHILD SEAT,NO FAILURE,NO UPPER ANCHOR,10.61194389401476,62.715,MODERATE,MODERATE,seat_position,36.46899884325269,seat_position:36.47% | belt_use:25.79% | seat_type:21.67%,MODERATE: seat position dominates anomaly (36.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:43,OCC-00000044,SIM-175552,OCC-81395529,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET WITH FOLD BACK,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,16.433576718727107,97.465,EXTREME,HIGH,belt_anchorage,37.0428358076991,belt_anchorage:37.04% | seat_type:20.47% | belt_use:14.35%,EXTREME: belt anchorage dominates anomaly (37.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:44,OCC-00000045,SIM-624573,OCC-18884080,FRONT LEFT SIDE,DRIVER,SITTING SIDEWAYS,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,13.96037430589867,90.34,HIGH,ELEVATED,posture,60.9424536461313,posture:60.94% | seat_track_position:14.51% | belt_anchorage:10.20%,HIGH: posture dominates anomaly (60.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:45,OCC-00000046,SIM-920016,OCC-59203576,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,8.555054169847097,37.05,BASELINE,MODERATE,belt_anchorage,37.512714620818294,belt_anchorage:37.51% | seat_position:26.31% | seat_track_position:18.68%,BASELINE: belt anchorage dominates anomaly (37.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:46,OCC-00000047,SIM-203742,OCC-17085720,SECOND LEFT,PASSENGER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,UNKNOWN/UNMAPPED,LAP AND SHOULDER WITH CHILD SEAT,NO FAILURE,FULL DOWN,15.533427831448492,95.7,HIGH,ELEVATED,seat_track_position,33.282576502370254,seat_track_position:33.28% | seat_position:26.30% | belt_anchorage:12.07%,HIGH: seat track position dominates anomaly (33.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:47,OCC-00000048,SIM-397581,OCC-86250630,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.502260204792947,24.365,BASELINE,LOW,belt_anchorage,42.77688281647288,belt_anchorage:42.78% | seat_track_position:26.99% | seat_position:8.97%,BASELINE: belt anchorage dominates anomaly (42.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:48,OCC-00000049,SIM-792755,OCC-98118804,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.86954782022098,31.455,BASELINE,LOW,belt_anchorage,40.78039970917974,belt_anchorage:40.78% | seat_track_position:33.58% | seat_position:8.55%,BASELINE: belt anchorage dominates anomaly (40.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:49,OCC-00000050,SIM-846041,OCC-47762283,SECOND RIGHT,PASSENGER,NOT COLLECTED/UNKNOWN,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,DEFORMED BY OTHER OCCUPANT,NOT COLLECTED/UNKNOWN,NOT COLLECTED/UNKNOWN,NO UPPER ANCHOR,19.08612543452884,99.48,EXTREME,HIGH,belt_use,27.883753112401884,seat_performance:27.88% | belt_use:27.88% | seat_position:20.28%,EXTREME: belt use dominates anomaly (27.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:50,OCC-00000051,SIM-535915,OCC-34748527,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,7.958957055769869,33.48,BASELINE,LOW,seat_track_position,33.20208612486802,seat_track_position:33.20% | seat_performance:31.72% | belt_anchorage:17.89%,BASELINE: seat track position dominates anomaly (33.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:51,OCC-00000052,SIM-615933,OCC-87623709,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,16.3691430091958,97.34,EXTREME,HIGH,seat_type,40.790970797298144,seat_type:40.79% | belt_anchorage:25.60% | seat_track_position:16.14%,EXTREME: seat type dominates anomaly (40.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:52,OCC-00000053,SIM-333041,OCC-51675218,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.502260204792947,24.365,BASELINE,LOW,belt_anchorage,42.77688281647288,belt_anchorage:42.78% | seat_track_position:26.99% | seat_position:8.97%,BASELINE: belt anchorage dominates anomaly (42.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:53,OCC-00000054,SIM-258950,OCC-91641775,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,6.878001477098211,15.435,BASELINE,LOW,seat_position,32.72752046373694,seat_position:32.73% | seat_track_position:23.24% | belt_anchorage:22.28%,BASELINE: seat position dominates anomaly (32.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:54,OCC-00000055,SIM-183929,OCC-79731384,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,8.639540253350837,38.085,BASELINE,MODERATE,belt_use,31.6151784554153,belt_use:31.62% | seat_track_position:30.59% | belt_anchorage:17.44%,BASELINE: belt use dominates anomaly (31.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:55,OCC-00000056,SIM-171394,OCC-64746243,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,8.80092455784991,39.945,BASELINE,MODERATE,seat_position,43.97344472749731,seat_position:43.97% | seat_type:20.91% | belt_use:15.78%,BASELINE: seat position dominates anomaly (44.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:56,OCC-00000057,SIM-973042,OCC-16952705,SECOND RIGHT,PASSENGER,OTHER ABNORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO UPPER ANCHOR,9.353465580878689,49.25,BASELINE,MODERATE,seat_position,41.37578379361827,seat_position:41.38% | posture:20.04% | seat_type:19.68%,BASELINE: seat position dominates anomaly (41.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:57,OCC-00000058,SIM-936620,OCC-98443734,SECOND RIGHT,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH WITH SEPARATE BACK CUSHIONS,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,10.916284044481984,65.955,MODERATE,MODERATE,seat_type,48.55245340788059,seat_type:48.55% | seat_position:35.45% | belt_use:6.75%,MODERATE: seat type dominates anomaly (48.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:58,OCC-00000059,SIM-630017,OCC-95707768,UNKNOWN/UNMAPPED,PASSENGER,NOT COLLECTED/UNKNOWN,OCCUPANT NOT SEATED OR NO SEAT,OCCUPANT NOT SEATED OR NO SEAT,NOT SEATED/NO SEAT,NONE USED/AVAILABLE,NOT USED/AVAILABLE,NO SHOULDER BELT,13.29989485250685,86.22,ELEVATED,ELEVATED,seat_position,79.53016881213956,seat_position:79.53% | occupant_role:7.52% | belt_anchorage:6.58%,ELEVATED: seat position dominates anomaly (79.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:00:59,OCC-00000060,SIM-350933,OCC-42013350,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,DEFORMED BY INTRUSION,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL UP,10.51400937126698,60.995,MODERATE,MODERATE,belt_use,25.97872963941596,belt_use:25.98% | seat_track_position:25.13% | seat_performance:24.02%,MODERATE: belt use dominates anomaly (26.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:00,OCC-00000061,SIM-520003,OCC-64801590,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431054,1.15,BASELINE,LOW,seat_track_position,33.51772551864928,seat_track_position:33.52% | belt_anchorage:26.27% | seat_position:12.41%,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:01,OCC-00000062,SIM-798860,OCC-85592447,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,5.825207512044061,9.0,BASELINE,LOW,seat_track_position,34.763591989957774,seat_track_position:34.76% | belt_anchorage:26.30% | seat_position:11.55%,BASELINE: seat track position dominates anomaly (34.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:02,OCC-00000063,SIM-514690,OCC-12860778,FRONT RIGHT SIDE,PASSENGER,NOT COLLECTED/UNKNOWN,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,TORN WEBBING,NO UPPER ANCHOR,18.911369713715718,99.43,EXTREME,HIGH,belt_failure,40.51927173241695,belt_failure:40.52% | belt_anchorage:16.97% | posture:15.82%,EXTREME: belt failure dominates anomaly (40.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:03,OCC-00000064,SIM-554883,OCC-34285976,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY OTHER OCCUPANT,LAP AND SHOULDER,NO FAILURE,FULL DOWN,11.736969501474164,74.165,MODERATE,MODERATE,seat_performance,45.34328980082063,seat_performance:45.34% | seat_position:19.18% | seat_track_position:13.91%,MODERATE: seat performance dominates anomaly (45.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:04,OCC-00000065,SIM-960038,OCC-70706569,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.717200322425695,5.345,BASELINE,LOW,seat_track_position,35.42033264274669,seat_track_position:35.42% | belt_anchorage:24.91% | seat_position:11.77%,BASELINE: seat track position dominates anomaly (35.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:05,OCC-00000066,SIM-991597,OCC-47554994,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,8.350234377958598,36.225,BASELINE,MODERATE,belt_anchorage,35.97998724961723,belt_anchorage:35.98% | seat_position:26.96% | seat_track_position:19.14%,BASELINE: belt anchorage dominates anomaly (36.0% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:06,OCC-00000067,SIM-211884,OCC-90462564,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.4635653646076126,22.9,BASELINE,LOW,belt_use,30.382274713517184,belt_use:30.38% | seat_track_position:24.35% | belt_anchorage:20.90%,BASELINE: belt use dominates anomaly (30.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:07,OCC-00000068,SIM-934840,OCC-77822128,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,POSITION UNKNOWN,9.070366829609078,44.25,BASELINE,MODERATE,belt_anchorage,48.62043783480941,belt_anchorage:48.62% | seat_track_position:29.13% | seat_position:7.42%,BASELINE: belt anchorage dominates anomaly (48.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:08,OCC-00000069,SIM-934994,OCC-59785140,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BOX MOUNTED,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,11.56460860620057,72.245,MODERATE,MODERATE,seat_type,40.88266724416634,seat_type:40.88% | belt_anchorage:20.43% | seat_position:19.46%,MODERATE: seat type dominates anomaly (40.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:09,OCC-00000070,SIM-359514,OCC-42065055,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,MID POSITION,7.403207812751137,21.685,BASELINE,LOW,belt_anchorage,40.582587176979104,belt_anchorage:40.58% | seat_track_position:29.49% | seat_position:9.09%,BASELINE: belt anchorage dominates anomaly (40.6% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:10,OCC-00000071,SIM-822949,OCC-76661425,SECOND MIDDLE,PASSENGER,OTHER ABNORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,SPLIT BENCH WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL DOWN,13.820706384499754,89.535,ELEVATED,ELEVATED,seat_position,41.38318023543771,seat_position:41.38% | belt_anchorage:21.85% | seat_type:13.75%,ELEVATED: seat position dominates anomaly (41.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:11,OCC-00000072,SIM-861695,OCC-24845389,SECOND RIGHT,PASSENGER,OTHER ABNORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,9.16067411113622,46.795,BASELINE,MODERATE,seat_position,42.24656012214425,seat_position:42.25% | posture:20.46% | seat_type:20.09%,BASELINE: seat position dominates anomaly (42.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:12,OCC-00000073,SIM-714365,OCC-38991570,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,7.9468602513951545,33.12,BASELINE,LOW,belt_use,29.433665607343812,belt_use:29.43% | seat_track_position:27.48% | belt_anchorage:19.63%,BASELINE: belt use dominates anomaly (29.4% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:13,OCC-00000074,SIM-955962,OCC-78357486,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN FORWARD AND MIDDLE,BUCKET WITH FOLD BACK,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,8.232373234188803,35.565000000000005,BASELINE,MODERATE,seat_type,40.181590908022734,seat_type:40.18% | seat_track_position:32.10% | seat_position:8.17%,BASELINE: seat type dominates anomaly (40.2% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:14,OCC-00000075,SIM-403156,OCC-48703542,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.421524737431054,1.15,BASELINE,LOW,seat_track_position,33.51772551864928,seat_track_position:33.52% | belt_anchorage:26.27% | seat_position:12.41%,BASELINE: seat track position dominates anomaly (33.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:15,OCC-00000076,SIM-371665,OCC-34198340,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT MIDDLE TRACK POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,FULL UP,5.8229677222723835,7.22,BASELINE,LOW,seat_track_position,37.49866970083173,seat_track_position:37.50% | belt_anchorage:24.46% | seat_position:11.55%,BASELINE: seat track position dominates anomaly (37.5% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:16,OCC-00000077,SIM-852406,OCC-56339404,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,10.715800055893034,64.345,MODERATE,MODERATE,belt_anchorage,27.826691779769675,belt_anchorage:27.83% | belt_use:22.99% | seat_position:21.01%,MODERATE: belt anchorage dominates anomaly (27.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:17,OCC-00000078,SIM-112876,OCC-83376530,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,NONE USED/AVAILABLE,NOT USED/AVAILABLE,MID POSITION,10.715800055893034,64.345,MODERATE,MODERATE,belt_anchorage,27.826691779769675,belt_anchorage:27.83% | belt_use:22.99% | seat_position:21.01%,MODERATE: belt anchorage dominates anomaly (27.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:18,OCC-00000079,SIM-384550,OCC-68685878,FRONT RIGHT SIDE,PASSENGER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,UNKNOWN/UNMAPPED,NONE USED/AVAILABLE,NOT USED/AVAILABLE,FULL DOWN,12.600995580402234,81.17,ELEVATED,ELEVATED,seat_performance,31.743523553178775,seat_performance:31.74% | belt_use:19.55% | seat_position:17.86%,ELEVATED: seat performance dominates anomaly (31.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:19,OCC-00000080,SIM-789635,OCC-47643454,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,NO FAILURE,LAP AND SHOULDER,NO FAILURE,NO UPPER ANCHOR,7.502260204792947,24.365,BASELINE,LOW,belt_anchorage,42.77688281647288,belt_anchorage:42.78% | seat_track_position:26.99% | seat_position:8.97%,BASELINE: belt anchorage dominates anomaly (42.8% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:20,OCC-00000081,SIM-761569,OCC-53801909,SECOND MIDDLE,PASSENGER,NORMAL POSTURE,NOT ADJUSTABLE SEAT TRACK,BENCH,NO FAILURE,LAP BELT,NO FAILURE,NO SHOULDER BELT,12.099381531231108,77.53,ELEVATED,ELEVATED,seat_position,47.2705800552289,seat_position:47.27% | belt_use:23.20% | seat_type:16.53%,ELEVATED: seat position dominates anomaly (47.3% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:21,OCC-00000082,SIM-924235,OCC-76823965,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT AT REAR MOST POSITION,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL UP,7.69992233099386,28.785,BASELINE,LOW,seat_performance,32.86415898655119,seat_performance:32.86% | seat_track_position:26.30% | belt_anchorage:18.50%,BASELINE: seat performance dominates anomaly (32.9% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
2026-01-01T00:01:22,OCC-00000083,SIM-986266,OCC-12782242,FRONT LEFT SIDE,DRIVER,NORMAL POSTURE,SEAT BETWEEN MIDDLE AND REAR,BUCKET,DEFORMED BY INTRUSION,LAP AND SHOULDER,NO FAILURE,FULL DOWN,7.494525477221508,23.825,BASELINE,LOW,seat_performance,34.70984704210268,seat_performance:34.71% | seat_track_position:24.25% | belt_anchorage:20.44%,BASELINE: seat performance dominates anomaly (34.7% contribution),SYNTHETIC_FROM_CIREN_EMPIRICAL_MODEL,NHTSA CIREN Public Data v1.2.1 / OA,DEPENDENCY_AWARE_EMPIRICAL,CIREN-DAM-v1
